id,name,address,lat,lng,genre,genre_code,budget_code,budget_name,budget_average,capacity,access,url,photo
J001266326,After You,東京都渋谷区道玄坂１-17-12 野々ビル４F,35.6572015383,139.6969566866,ダイニングバー・バル,G002,B002,2001～3000円,ランチ2001～3000円/ディナー2001～3000円,30,JR渋谷駅 ハチ公口徒歩5分マークシティを抜けると楽ちん　京王井の頭線 マークシティー徒歩１分/渋谷で貸切パーティー♪,https://www.hotpepper.jp/strJ001266326/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/76/62/P038337662/P038337662_238.jpg
J000140861,築地寿司清 渋谷店,東京都渋谷区道玄坂２－６－１７ 渋東シネタワーB2,35.6590427731,139.6989308896,和食,G004,B004,5001～7000円,3500円（通常平均）5000円（宴会平均）1500円（ランチ平均）,33,ＪＲ渋谷駅　徒歩3分／地下鉄渋谷駅　2番出口　徒歩1分　,https://www.hotpepper.jp/strJ000140861/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/98/67/P039759867/P039759867_238.jpg
J003942463,純洋食とスイーツ パーラー大箸,東京都渋谷区道玄坂１-2-3 東急プラザ渋谷 6F,35.6578784895,139.700050286,カフェ・スイーツ,G014,B002,2001～3000円,2000円,40,JR渋谷駅から徒歩2分,https://www.hotpepper.jp/strJ003942463/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/73/94/P046037394/P046037394_238.jpg
J000140809,大衆食堂 てんぐ大ホール 渋谷マークシティ前店,東京都渋谷区道玄坂１－５－９　ザ・レンガビル　Ｂ１Ｆ,35.6581651055,139.6993586664,居酒屋,G001,B001,1501～2000円,,146,渋谷駅より徒歩3分/神泉駅より徒歩8分/表参道駅より徒歩18分　※駅近なので、宴会の集合にも最適の立地♪,https://www.hotpepper.jp/strJ000140809/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/39/84/P048523984/P048523984_238.jpg
J001000353,カラオケの鉄人 渋谷道玄坂店,東京都渋谷区道玄坂２－２９－１１第６セントラルビル,35.6594054796,139.6977929159,カラオケ・パーティ,G011,B002,2001～3000円,,256,渋谷駅を出て道玄坂を通りモスバーガーのある角を右折。もしくは文化村通りのヤマダ電機さんを通り過ぎて先の角を左折。,https://www.hotpepper.jp/strJ001000353/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/69/85/P047886985/P047886985_238.jpg
J003893677,HUIT ユイット,東京都渋谷区道玄坂２　17-1　渋谷野武士ビル1F,35.6585388765,139.6965294468,イタリアン・フレンチ,G006,B004,5001～7000円,,22,渋谷駅A0出口から徒歩4分/神泉駅から徒歩5分/神泉駅から300m,https://www.hotpepper.jp/strJ003893677/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/84/02/P045218402/P045218402_238.jpg
J003432262,BAR 渋谷CARROT,東京都渋谷区道玄坂２－２０－２６ 藤和エクシール道玄坂B1F,35.6592962984,139.6967902276,バー・カクテル,G012,B008,4001～5000円,,11,神泉駅から366m,https://www.hotpepper.jp/strJ003432262/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/09/63/P040770963/P040770963_238.jpg
J003411265,BAR 食後の詩２,東京都渋谷区道玄坂１-17-2　第二野々ビル2F,35.6570076797,139.697275834,ダイニングバー・バル,G002,B002,2001～3000円,2000円～3000円,25,渋谷駅から5分,https://www.hotpepper.jp/strJ003411265/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/21/42/P047792142/P047792142_238.jpg
J001264967,かどはち 渋谷店,東京都渋谷区道玄坂１-5-3 渋谷ケントラストビル 2F・3F,35.6578665342,139.6995928253,居酒屋,G001,B008,4001～5000円,,90,JR渋谷駅 ハチ公口　徒歩2分東急田園都市線渋谷駅 A5出口　徒歩2分渋谷FUKURASU近辺富士そばの上２F３F,https://www.hotpepper.jp/strJ001264967/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/53/54/P037405354/P037405354_238.jpg
J000762290,おにぎり&BAR HIROMATSU,東京都渋谷区道玄坂２-6-12　SSビル2F,35.6589399928,139.6984059382,バー・カクテル,G012,B002,2001～3000円,3000円,13,109左側の道玄坂を上がってロッテリアを左折、10Mほど直進したラーメン屋の正面左側の2F,https://www.hotpepper.jp/strJ000762290/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/33/39/P011513339/P011513339_238.jpg
J003366317,春水堂 渋谷マークシティ店,東京都渋谷区道玄坂１丁目12-3 渋谷マークシティ4階,35.6581100916,139.6986120653,カフェ・スイーツ,G014,B011,1001～1500円,,70,JR渋谷駅からハチ公口徒歩5分　東京メトロ銀座線直通,https://www.hotpepper.jp/strJ003366317/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/15/37/P040111537/P040111537_238.jpg
J001263420,道玄坂×Bar エスカリエ,東京都渋谷区道玄坂２-7-5 2階,35.6581534075,139.6981432144,バー・カクテル,G012,B003,3001～4000円,4000円,14,JR山手線渋谷駅徒歩2分/京王井の頭線渋谷駅徒歩1分,https://www.hotpepper.jp/strJ001263420/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/89/10/P037328910/P037328910_238.jpg
J000011434,吾照里 オジョリ 渋谷本館,東京都渋谷区道玄坂２－２９－１８　才藤第２ビル２・３Ｆ,35.6600009715,139.6979142706,焼肉・ホルモン,G008,B003,3001～4000円,3000円,54,渋谷駅 ハチ公口 文化村通り 3分,https://www.hotpepper.jp/strJ000011434/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/61/94/P039386194/P039386194_238.jpg
J000238453,焼肉 寿亭 渋谷店,東京都渋谷区道玄坂２－９－２　Ｂ1Ｆ,35.6587483439,139.6982645691,焼肉・ホルモン,G008,B008,4001～5000円,ランチ1000円/ディナー4500円,50,京王井の頭線渋谷駅西口 徒歩1分／JR渋谷駅ハチ公口 徒歩2分／東急田園都市線渋谷駅 徒歩2分,https://www.hotpepper.jp/strJ000238453/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/28/13/P026172813/P026172813_238.jpg
J003340882,TOKYO KAKI STAND 渋谷道玄坂店,東京都渋谷区道玄坂２丁目16-1 ミノハナビル1階,35.6589130137,139.6969974476,居酒屋,G001,B008,4001～5000円,,15,JR渋谷駅から徒歩６分,https://www.hotpepper.jp/strJ003340882/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/48/43/P041594843/P041594843_238.jpg
J003672472,本格大衆焼肉 飯田屋 渋谷店,東京都渋谷区道玄坂１-17-１0 第２宝ビル　１F,35.6570576608,139.6967769854,焼肉・ホルモン,G008,B008,4001～5000円,"￥4,000-￥6,000",34,井の頭線渋谷駅から徒歩5分/JR渋谷駅から徒歩6分/神泉駅から徒歩5分,https://www.hotpepper.jp/strJ003672472/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/29/01/P047852901/P047852901_238.jpg
J003829434,渋谷 Poker シャルル,東京都渋谷区道玄坂２丁目25-5 島田ビル 3F,35.6599956552,139.6964549501,バー・カクテル,G012,B002,2001～3000円,2500円,30,渋谷駅より徒歩5分東京都渋谷区道玄坂２丁目25-5 島田ビル 3F ,https://www.hotpepper.jp/strJ003829434/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/89/69/P044838969/P044838969_238.jpg
J001109473,広瀬,東京都渋谷区道玄坂１-13-1 MMビル2F,35.6576551394,139.6984865387,和食,G004,B004,5001～7000円,6000円,22,京王井の頭線渋谷駅西口から徒歩1分,https://www.hotpepper.jp/strJ001109473/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/52/28/P025085228/P025085228_238.jpg
J000004794,チャオタイ 渋谷店,東京都渋谷区道玄坂２－９－１０　Ｋ＆Ｋビル２Ｆ,35.6589533155,139.6980643,アジア・エスニック料理,G009,B002,2001～3000円,昼1100円　夜2500円,80,ＪＲ 渋谷駅 徒歩3分／地下鉄銀座線 渋谷駅 徒歩5分／地下鉄半蔵門線 渋谷駅 徒歩5分／東急東横線 渋谷駅 徒歩5分,https://www.hotpepper.jp/strJ000004794/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/41/62/P042344162/P042344162_238.jpg
J000768629,呑兵衛 渋谷,東京都渋谷区道玄坂２－６－７TビルB１F,35.658720312,139.6990289498,お好み焼き・もんじゃ,G016,B002,2001～3000円,3000円,28,JR渋谷駅　徒歩2分／井の頭線　西口　徒歩30秒,https://www.hotpepper.jp/strJ000768629/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/83/73/P032608373/P032608373_238.jpg
J001274047,Taki AKANE,東京都渋谷区道玄坂１-11-1 第2大番ビル 404,35.6577506887,139.6986551316,居酒屋,G001,B003,3001～4000円,ディナー）3000～5000円,15,井の頭線渋谷駅から徒歩1分/渋谷駅 各路線から徒歩3分/渋谷駅から261m,https://www.hotpepper.jp/strJ001274047/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/91/09/P037879109/P037879109_238.jpg
J000724893,東南アジア屋台酒場 Bagus,東京都渋谷区道玄坂１-6-5 九鬼ビル2F,35.6577595921,139.6992336933,アジア・エスニック料理,G009,B008,4001～5000円,4500円,20,JR渋谷駅徒歩2分／井の頭線西口徒歩1分,https://www.hotpepper.jp/strJ000724893/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/23/33/P048442333/P048442333_238.jpg
J003323407,Abbot s Choice 渋谷店,東京都渋谷区道玄坂１ 11-1,35.6577781891,139.6987837307,ダイニングバー・バル,G002,B003,3001～4000円,,36,渋谷駅徒歩1分,https://www.hotpepper.jp/strJ003323407/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/33/40/P039763340/P039763340_238.jpg
J001265662,Chelsea Terrace,東京都渋谷区道玄坂１-15-10 万字ビルB2F,35.6572009917,139.6972899917,ダイニングバー・バル,G002,B002,2001～3000円,ランチ2001～3000円/ディナー2001～3000円,28,井の頭線渋谷駅から徒歩2分JR渋谷駅から徒歩5分,https://www.hotpepper.jp/strJ001265662/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/83/38/P037508338/P037508338_238.jpg
J001233260,ma YU ge マユゲ,東京都渋谷区道玄坂２-22-6 CREA道玄坂B1,35.6595370711,139.6955406016,バー・カクテル,G012,B003,3001～4000円,3500円,14,ＪＲ，東京メトロ銀座線渋谷駅ハチ公口より徒歩約10分/京王井の頭線神泉駅北口より徒歩約8分,https://www.hotpepper.jp/strJ001233260/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/56/01/P034725601/P034725601_238.jpg
J000795391,菜な 渋谷マークシティ店,東京都渋谷区道玄坂１－１２－５　渋谷マークシティ　RESTAURANTS　AVENUE　４Ｆ,35.6581700797,139.6984179127,居酒屋,G001,B003,3001～4000円,ディナー：3000～3999円/ランチ：1000～1999円,95,ＪＲ渋谷駅 徒歩1分/京王井の頭線徒歩1分/銀座線渋谷駅 徒歩1分,https://www.hotpepper.jp/strJ000795391/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/34/19/P044893419/P044893419_238.jpg
J001270068,Dandelion ダンデライオン 渋谷,東京都渋谷区道玄坂１-6-10,35.6580078888,139.6989084332,バー・カクテル,G012,B003,3001～4000円,,15,ＪＲ，東京メトロ銀座線渋谷駅ハチ公口より徒歩5分,https://www.hotpepper.jp/strJ001270068/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/94/36/P037829436/P037829436_238.jpg
J000005277,長崎飯店 渋谷店,東京都渋谷区道玄坂２‐１０‐１２新大宗ビル３号館,35.6584483639,139.6977532356,中華,G007,B002,2001～3000円,3000円（通常平均）2000円（宴会平均）880円（ランチ平均）,45,JR渋谷駅徒歩3分／京王井の頭線渋谷駅西口徒歩2分／東急東横線渋谷駅徒歩4分／地下鉄半蔵門線渋谷駅徒歩4分,https://www.hotpepper.jp/strJ000005277/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/86/89/P024638689/P024638689_238.jpg
J001274376,渋谷La.mama,東京都渋谷区道玄坂１-１５-３　プリメーラ道玄坂Ｂ１,35.6572957144,139.6977043972,洋食,G005,,,,13,京王井の頭線渋谷駅井の頭線西口より徒歩約3分/東京メトロ，東急渋谷駅Ａ１出口より徒歩約6分,https://www.hotpepper.jp/strJ001274376/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/07/50/P037940750/P037940750_238.jpg
J003942565,ワインと和食 山城屋分店 渋谷,東京都渋谷区道玄坂２-6-4 B1,35.6588691914,139.699300032,イタリアン・フレンチ,G006,B003,3001～4000円,4000円,36,東京メトロ各線渋谷駅より徒歩約1分/JR各線渋谷駅より徒歩約4分 ,https://www.hotpepper.jp/strJ003942565/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/33/55/P046223355/P046223355_238.jpg
J000608936,やまがた 舟唄,東京都渋谷区道玄坂１-11-4,35.6576873617,139.6986254145,居酒屋,G001,B008,4001～5000円,,100,渋谷駅から徒歩2分,https://www.hotpepper.jp/strJ000608936/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/88/18/P012318818/P012318818_238.jpg
J003851422,道玄坂教会 天井裏 M,東京都渋谷区道玄坂２-16-5 セントラル共立ビル2階,35.6586310968,139.6968438609,ダイニングバー・バル,G002,B003,3001～4000円,4500円,35,渋谷駅A0出口から徒歩2分,https://www.hotpepper.jp/strJ003851422/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/34/47/P048943447/P048943447_238.jpg
J000140792,やまがた 本店,東京都渋谷区道玄坂１‐６‐５,35.6576937659,139.6992220303,居酒屋,G001,B002,2001～3000円,2000円,60,渋谷駅から徒歩2分,https://www.hotpepper.jp/strJ000140792/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/88/18/P012318818/P012318818_238.jpg
J003432240,BAR 30CLUB バー サーティークラブ,東京都渋谷区道玄坂２－２３－１１　トウショウビル３階,35.6600139674,139.6957427875,バー・カクテル,G012,B008,4001～5000円,,22,渋谷駅より徒歩7分、神泉駅より徒歩５分神泉駅から362m,https://www.hotpepper.jp/strJ003432240/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/66/60/P040816660/P040816660_238.jpg
J001284635,串だおれ 渋谷フクラス前店,東京都渋谷区道玄坂１-5-3 渋谷ケントラストビル 2F,35.657889587,139.6995872693,居酒屋,G001,B002,2001～3000円,3000円,80,京王井の頭線渋谷駅より徒歩約3分/JR渋谷駅より徒歩約３分/地下鉄渋谷駅より徒歩3分,https://www.hotpepper.jp/strJ001284635/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/37/52/P039293752/P039293752_238.jpg
J001295041,すし居酒屋台所家　渋谷本店,東京都渋谷区道玄坂２-15-1,35.6581534075,139.6981432144,居酒屋,G001,B003,3001～4000円,,71,渋谷から徒歩5分,https://www.hotpepper.jp/strJ001295041/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/27/21/P040872721/P040872721_238.jpg
J001110782,神戸焼肉かんてき 渋谷 HANARE ハナレ,東京都渋谷区道玄坂２-6-7　道玄坂Ｔビル4Ｆ,35.6587897476,139.6989908947,焼肉・ホルモン,G008,B008,4001～5000円,5000円,26,JR・東急各線から徒歩5分/京王井の頭線渋谷駅から徒歩5分,https://www.hotpepper.jp/strJ001110782/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/49/10/P021304910/P021304910_238.jpg
J003624798,muse ミューズ 渋谷道玄坂店,東京都渋谷区道玄坂２丁目１４－１７　幹三ビル4F,35.6587132845,139.6958994932,バー・カクテル,G012,B003,3001～4000円,,18,渋谷駅より徒歩六分,https://www.hotpepper.jp/strJ003624798/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/55/53/P042505553/P042505553_238.jpg
J000140784,半兵ヱ ハンベエ 渋谷道玄坂店,東京都渋谷区道玄坂１‐６‐８楠本第２ビルＢ１Ｆ,35.6578248558,139.6989806566,居酒屋,G001,B001,1501～2000円,2000円（宴会時：２５００円）,53,京王井の頭線渋谷駅徒歩1分／ハチ公口3分,https://www.hotpepper.jp/strJ000140784/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/49/28/P014084928/P014084928_238.jpg
J003829634,Oysterbar&Wine BELON ブロン 渋谷店,東京都渋谷区道玄坂１丁目17-2 第２野々ビル 1階,35.657021844,139.697245836,イタリアン・フレンチ,G006,B004,5001～7000円,6000円,30,京王井の頭線渋谷駅井の頭線西口より徒歩5分/東京メトロ銀座線渋谷駅井の頭線出口(スクランブル交差点方面)より徒歩7分,https://www.hotpepper.jp/strJ003829634/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/36/31/P044703631/P044703631_238.jpg
J003298443,焼肉ライク　渋谷道玄坂店,東京都渋谷区道玄坂２丁目16番3 高葉屋ビル,35.6588194147,139.6970563353,焼肉・ホルモン,G008,B011,1001～1500円,,25,神泉駅から 徒歩5分,https://www.hotpepper.jp/strJ003298443/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/21/95/P037282195/P037282195_238.jpg
J003671298,BAR Arca あるか 渋谷店,東京都渋谷区道玄坂１丁目　６－７　須佐ビル３階,35.657735702,139.6990853735,バー・カクテル,G012,B004,5001～7000円,,25,京王井の頭線 渋谷駅より徒歩1分JR山手線 渋谷駅より徒歩2分,https://www.hotpepper.jp/strJ003671298/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/51/70/P043045170/P043045170_238.jpg
J001261207,焼肉台所家 渋谷本店,東京都渋谷区道玄坂２-25-5島田ビル地下1階,35.6601756369,139.6965277144,焼肉・ホルモン,G008,B004,5001～7000円,ディナー5000円,58,東京メトロ半蔵門線・東急田園都市線渋谷駅徒歩5分,https://www.hotpepper.jp/strJ001261207/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/34/31/P047553431/P047553431_238.jpg
J003762857,うーみや 渋谷道玄坂店,東京都渋谷区道玄坂２-28-1椎津ビルB1F,35.659265767,139.6975648853,居酒屋,G001,B003,3001～4000円,,60,JR渋谷駅 徒歩5分,https://www.hotpepper.jp/strJ003762857/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/58/66/P047955866/P047955866_238.jpg
J001009046,神戸焼肉 かんてき 渋谷,東京都渋谷区道玄坂２-7-6,35.6586094823,139.698700371,焼肉・ホルモン,G008,B008,4001～5000円,5000円,30,渋谷駅から徒歩1分／マークシティすぐ。,https://www.hotpepper.jp/strJ001009046/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/26/94/P031622694/P031622694_238.jpg
J003298159,ロクシタンカフェ SHIBUYA TOKYO,東京都渋谷区道玄坂２丁目3-1 渋谷駅前ビル2-3階,35.6593488759,139.6999038504,カフェ・スイーツ,G014,B002,2001～3000円,"1,500円～2,000円",100,渋谷駅から徒歩3分,https://www.hotpepper.jp/strJ003298159/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/15/85/P048031585/P048031585_238.jpg
J001291447,KARAOKE&BAR session カラオケバー セッション,東京都渋谷区道玄坂２-16-1 ミノハナビル4F,35.6589130137,139.6969974476,バー・カクテル,G012,B003,3001～4000円,ディナー3001～4000円,30,渋谷駅から徒歩3分,https://www.hotpepper.jp/strJ001291447/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/15/24/P039101524/P039101524_238.jpg
J001279823,足湯カフェ もみの気ハウス 渋谷道玄坂店,東京都渋谷区道玄坂２－２８－３　道玄坂クラトスビル８階,35.659093285,139.6975148965,カフェ・スイーツ,G014,B011,1001～1500円,,10,渋谷駅から371m,https://www.hotpepper.jp/strJ001279823/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/49/70/P038294970/P038294970_238.jpg
J001294142,石臼挽き二八そば そばしき 渋谷店,東京都渋谷区道玄坂１丁目１２－５　渋谷マークシティ　レストランアベニュー４F,35.6580475834,139.6980421161,和食,G004,B002,2001～3000円,,20,京王井の頭線「渋谷駅」（アベニュー口直結）/ＪＲ山手線「渋谷駅」徒歩2分,https://www.hotpepper.jp/strJ001294142/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/59/37/P045475937/P045475937_238.jpg
J004536519,RUINCHI CAFE ルインチカフェ,東京都渋谷区道玄坂２-2-25 島田ビル 3F,35.6601950786,139.6965052156,カフェ・スイーツ,G014,B002,2001～3000円,,20,神泉駅から416m,https://www.hotpepper.jp/strJ004536519/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/97/19/P049249719/P049249719_238.jpg
J001101017,アンセム ANTHEM 渋谷,東京都渋谷区道玄坂１-17-12 第一野々ビル3F,35.6572165358,139.6969266886,カラオケ・パーティ,G011,B002,2001～3000円,"2,980円～3,980円",24,JR渋谷駅 ハチ公口徒歩5分マークシティを抜けるとすぐ・　京王井の頭線 マークシティー徒歩１分/SuNaBa会場は渋谷駅前,https://www.hotpepper.jp/strJ001101017/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/30/50/P041053050/P041053050_238.jpg
J003559245,250yenbar moon walk 渋谷道玄坂店,東京都渋谷区道玄坂２-25-9 ロマーネ80ビル4F,35.6602764728,139.6970462775,ダイニングバー・バル,G002,B002,2001～3000円,"￥900～￥3,000",35,渋谷駅各線より徒歩約3分,https://www.hotpepper.jp/strJ003559245/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/58/89/P042575889/P042575889_238.jpg
J001266339,carbon カーボン,東京都渋谷区道玄坂１-19-10,35.6568223862,139.6959087352,居酒屋,G001,B003,3001～4000円,3000円より,30,JR渋谷駅より徒歩１０分 / 京王井の頭線 神泉駅より徒歩４分,https://www.hotpepper.jp/strJ001266339/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/68/75/P037466875/P037466875_238.jpg
J000010703,匠 渋谷文化村通り店,東京都渋谷区道玄坂２‐23‐14　道玄坂225ビルＢ１Ｆ,35.6601897934,139.696208852,居酒屋,G001,B003,3001～4000円,4500円（通常平均）　5000円（宴会平均）,52,ＪＲ渋谷駅　徒歩5分　 地下鉄渋谷駅　3番出口　徒歩5分　,https://www.hotpepper.jp/strJ000010703/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/62/66/P037336266/P037336266_238.jpg
J003941032,NORTH VILLAGE ノースビレッジ 渋谷駅前店,東京都渋谷区道玄坂２-8-9　市橋ビル3Ｆ,35.6584322704,139.6983412419,ダイニングバー・バル,G002,B002,2001～3000円,3000円前後,34,京王井の頭線西口改札から“徒歩10秒” ,https://www.hotpepper.jp/strJ003941032/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/28/02/P045872802/P045872802_238.jpg
J000001015,串焼BISTRO 福みみ 渋谷店,東京都渋谷区道玄坂２‐２５‐１７小島ビルＢ１Ｆ,35.6596390595,139.6976054224,居酒屋,G001,B008,4001～5000円,4000円（通常平均）　,36,東急田園都市線「渋谷駅」徒歩2分/銀座線「渋谷駅」徒歩3分★焼き鳥や日本酒にこだわりを持って営業してます★,https://www.hotpepper.jp/strJ000001015/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/24/93/P033612493/P033612493_238.jpg
J000727143,博多餃子舎603 渋谷店,東京都渋谷区道玄坂２－７－１,35.6586872543,139.6988114696,居酒屋,G001,B002,2001～3000円,2500円～3000円,44,渋谷駅より徒歩1分／井の頭線マークシティ出口より徒歩30秒/デート・女子会・誕生日・宴会・突発的な飲み会◎,https://www.hotpepper.jp/strJ000727143/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/20/00/P048732000/P048732000_238.jpg
J000003095,庵GuRi 5566 アグリ ゴーゴーロクロク 渋谷,東京都渋谷区道玄坂２－８－１　Ｂ－大和田１F,35.6585233655,139.6981282008,居酒屋,G001,B008,4001～5000円,4000～4999円,160,JR渋谷駅徒歩4分/京王井の頭線渋谷駅徒歩3分/東急田園都市線渋谷駅徒歩3分,https://www.hotpepper.jp/strJ000003095/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/58/91/P047135891/P047135891_238.jpg
J000953491,道玄坂 コックマン,東京都渋谷区道玄坂２丁目25-14 堀田ビル1階,35.6599259697,139.6975331948,イタリアン・フレンチ,G006,B008,4001～5000円,ディナー　4500円,40,【渋谷駅ハチ公口より徒歩3分】ハチ公口から109方面へ、さらに文化村通りを直進して楽器屋さん左手すぐ,https://www.hotpepper.jp/strJ000953491/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/88/56/P048468856/P048468856_238.jpg
J003851874,プロント渋谷フクラス店,東京都渋谷区道玄坂１－2－3渋谷フクラス1階,35.6575918574,139.7001377901,居酒屋,G001,B002,2001～3000円,ランチ/カフェ：501～1000円、ディナー：2001～3000円,64,朝とお昼はカフェ、夜はキッサカバに。,https://www.hotpepper.jp/strJ003851874/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/13/27/P040801327/P040801327_238.jpg
J000010166,Casa Asteion カーサ アスティオン,東京都渋谷区道玄坂２-11-6 TOP HILLS GARDEN 道玄坂　3F,35.6578747676,139.6958986937,カラオケ・パーティ,G011,B008,4001～5000円,"5,000円～8,000円。各種イベント、宴会に。学生限定価格あり。",80,渋谷マークシティー4Fを抜けて徒歩1分。TEL:03-5489-1600,https://www.hotpepper.jp/strJ000010166/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/78/08/P046477808/P046477808_238.jpg
J001152567,炭火焼鳥 りある,東京都渋谷区道玄坂２-8-8 MJ道玄坂ビル2階,35.6585375373,139.6983787345,居酒屋,G001,B003,3001～4000円,3400円,28,JR渋谷駅ハチ公口より徒歩2分／京王井の頭線アベニュー口より徒歩1分。渋谷マークシティ至近！,https://www.hotpepper.jp/strJ001152567/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/53/90/P025055390/P025055390_238.jpg
J001001236,タイ料理 CONROW 道玄坂店,東京都渋谷区円山町５－２０　Ｂ１Ｆ,35.6572178941,139.6957923402,アジア・エスニック料理,G009,B003,3001～4000円,ランチ800円　ディナー3000円　パーティー4000円,25,渋谷ハチ公口より徒歩6分。道玄坂上交番の目の前です。,https://www.hotpepper.jp/strJ001001236/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/31/60/P017363160/P017363160_238.jpg
J000613385,福田屋 渋谷,東京都渋谷区道玄坂２‐２５‐１５　福田ビル２Ｆ,35.6598009852,139.6975865286,和食,G004,B001,1501～2000円,1000円,40,渋谷駅より徒歩３分、神泉駅より徒歩５分,https://www.hotpepper.jp/strJ000613385/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/48/52/P012324852/P012324852_238.jpg
J001168985,渋谷道玄坂一丁目応援団 大分からあげと鉄板焼 勝男,東京都渋谷区道玄坂１-６-３,35.6578209752,139.699273132,居酒屋,G001,B002,2001～3000円,2000円（通常平均）2800円（宴会平均）,110,京王 井の頭線 渋谷駅 徒歩1分/JR・東京メトロ 渋谷駅 徒歩5分/東急東横線 渋谷駅 徒歩7分,https://www.hotpepper.jp/strJ001168985/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/74/56/P033997456/P033997456_238.jpg
J001037067,CHASECO チェイスコ 渋谷道玄坂,東京都渋谷区道玄坂２－２５－５　島田ビル２Ｆ,35.660228686,139.696508825,イタリアン・フレンチ,G006,B003,3001～4000円,3500円,21,渋谷駅・神泉駅徒歩７分,https://www.hotpepper.jp/strJ001037067/?vos=nhppalsa000016,https://imgfp.hotp.jp/IMGH/49/53/P038824953/P038824953_238.jpg
